Id,Age,Review_Title,Review,Pos_Feedback_Cnt,Division,Department,Product_Category
16585,31,"Unless you know a seamstress, don't bother","After reading all the reviews, i ordered up a size. the problem isn't that it runs small. it's that they took the bodice of a true size and stuck it on the skirt of a small size. or if you want to think of it differently - the bodice of a large size on to the skirt of a true size. the 4 top with the 6 bottom would be excellent. unfortunately - you get a size 4 fitted bodice with a skirt that puckers at the back and shows all your flaws (spare tire) or a size 6 that is atrociously long in the torso",9,General,Clothes,Clothes
20798,39,Amazing clothe,The pictures don't do this clothe justice. it is fantastic! the fit is excellent and it is super comfortable while still looking polished. a must have clothe!,0,General Petite,Clothes,Clothes
3380,34,Classy and cute,"A classy t-shirt - can go from work to casual.
the gray and mauve were both drab in color and hard to pair with neutral clothe trousers.
i chose the white. it definitely runs large, so size down (i.e. wear m/l, chose s).
the fabric is linen, very itch, so tank is probably needed underneath.
flattering fit for curvy figure.",0,General,Tops,Knits
15612,79,Classic fall sweater,"This sweater is soft and comfortable. it's the excellent transition piece from summer to fall and in winter can be easily layered. at 4'11 it's a little large and could have sized down to an extra small petite, but still love it.",0,General Petite,Tops,Sweaters
22892,22,Love it!,"I was looking for something business casual when i ran into this clothe in store. i was able to wear a petite small, but am normally a 4-6 in clothees. it does run large! its excellent with heels for work or clotheed down with boots in the fall. it is very comfortable and still looks like you're trying.",3,General Petite,Clothes,Clothes
12797,76,,"This is an all-purpose outfit, well-made, good material. it can be worn many ways.",0,General,Clothes,Clothes
23024,56,Easy simple,"I love pilcro legging jeans (and cords!) and this pair was no exception. i didn't see much difference in the fit, and i bought my usual 27. the stretch definitely creates a lot of give, but i don't mind. i'd be hesitant to size down in the waistband, but if you usually have room and prefer a more snug fit then go ahead. washed well the first time.",0,General,Bottoms,Jeans
22309,50,,,0,General Petite,Tops,Knits
3197,41,,"I bought this sweater in dark grey in the store. i really loved it at first - it's very soft and cozy and fits really well. i especially like that it's long enough to cover my tummy and butt when i wear skinny jeans or leggings. however, the other reviews that mention it gets fuzz all over the place are accurate. i doubt i would have bought this if i had read them first. it even has dark grey fuzz in the inside of the sleeves. however, my biggest disappointment is that after just one wearing, th",0,General,Tops,Fine gauge
11764,27,The peplum hit me very high on my torso,"The peplum for this time hit me in the middle of my rib cage, not at my natural waist, so it looked very odd when it flared out with the peplum so high up. i am busty so it's possible this would not be the case for everyone but i generally can wear peplum tops with no problem. i was disappointed to return it, the fabric was very nice and the concept behind the shirt was a good one.",14,General,Tops,Knits
10707,32,Amazing,I was feeling defeated in my search for a clothe for some upcoming holiday parties while shopping today. i saw this clothe in the clotheing room as another customer was trying it on. she was a shorter petite woman and this clothe looked amazing on her. it instantly caught my eye and it looked magnificent on her! i went and was lucky enough to find a size 10. lately i've been closer to a 12 sadly and was worried this was going to be another bust. i'm 5/11 and much curvier than the woman i saw in the clothei,5,General,Clothes,Clothes
18770,54,Just a blah top,"I ordered this since it looked so cute on the model . when i it arrived, i was excited to try it on, but when i did...blah. the color is murky and the top runs large, not to mention that the material is too heavy for a short sleeved top (plus it's lined). i really wanted to like it and debated wetting it and then putting it in the dryer to shrink it a bit. in the end, i decided that it wasn't worth it. too bad, as the concept was a good one. it just failed in the execution.",2,General,Tops,Knits
6018,20,Would wear it every day if i could,"Completely fantastic top, the cut is very flattering and the colors are gorgeous in the pattern (i also bought the white).",1,General,Tops,Knits
21727,37,Yes yes yes!,"This is a gem. stretchy, graphic, easy to wear, lightweight and so fun! the best thing about this is it can be worn as a jumpsuit or as a higher waisted trouser! i've seen it paired with a pilcro denim coat and cute sandals, and then worn as trousers with a black tank, coat and silver belt. i love that this can be clotheed up or down...you could even throw it on over your bathing suit as a coverup. i would go true to size on this one since there is some room and the top has magnificent stretch.",1,General,Bottoms,Trousers
23284,42,Fun multi season trouser,"Purchased the navy/green and the red/brown. ultimately exchanged the red for the black/gold. the charlies tend to run small, so size up one. i normally wear a 26/2, but needed a 4 in these. the side zip makes for a slimming fit. i'm 5'3 and it is an ankle fit. i've paired a sleeveless silk navy blouse with the blue trouser when the weather was warm and now i pair with a white oxford and navy cable knit sweater. i see many more possibilities for both pairs. fun print and fabric that can work through",0,General,Bottoms,Trousers
17450,39,Large with no shape,"This is huge. i thought it would be oversize but with a bit of shape. there is no shape to this and is a lot of material. i ordered an xs and typically wear an xs or s in blouses, sometimes medium in sweaters.
it seamed like 2 sizes too big. the material is very soft and the collar is nice. there is a ribbon tie at the waist. the tie is wimpy and could be nicer. when tied, there is so much fabric the is gathers and looks like i have no waist.",1,General Petite,Tops,Sweaters
7952,44,Beautiful sweater,I love this sweater! the wool is soft and not itchy. it can be worn tied in the front as shown or tied in the back. pretty embrodering and very flattering.,14,General Petite,Tops,Sweaters
3003,49,So beautiful,"As the previous reviewer stated, this skirt is a stunner, can be worn in all four season. it's long and runs on the larger side. so that you compare, i'm 5'9"" and it goes all the way to the side of my foot. i'm 146lbs, 28 waist, 38 hips and always a medium on maeve, this skirt on a medium was too big for me, at least a size larger. take that into account when ordering. other than that it's a magnificent purchase. can't wait for my exchange to arrive.",2,General,Bottoms,Skirts
